id,username,text,datetime,img_src,likes,entities
6hXv6GQ86F,l_d_f_official,Win one of two Ashley rucksacks by Ally CapellinoEnter our prize draw for your chance to win a black or khaki Ashley rucksack  the latest addition to@ally_capellino's signature British waxed cotton group of functional unisex bags. New for AW15  Ashley is a practical and lightweight utility style rucksack with an ample front pocket  an inner mesh pocket  and two side pockets for extra storage space.Go to: www.londondesignfestival.com/competition#LDF15#London#Design#Festival#Competition#Prize#AllyCapellino#AW15#Rucksack#Bag,2015-08-18T10:30:20.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11899735_1633138943634765_1351326794_n.jpg?ig_cache_key=MTA1NDIyODIzNTA0ODcwMTU3Mw%3D%3D.2,108,@ally_capellino #ldf15 #london #design #festival #competition #prize #allycapellino #aw15 #rucksack #bag
6fKjB_w81G,l_d_f_official,Double Space for@bmw- Precision &amp; Poetry in MotionDesigned by Barber &amp; Osgerby#Throwback#2014#London#Design#Festival@vamuseum#Victoriaandalbertmuseum#architecture#museum#interior#BMW#Installation#barberosgerby,2015-08-17T13:56:30.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11809545_426412670884462_166961713_n.jpg?ig_cache_key=MTA1MzYwNzIyNTYxODMyMDcxMA%3D%3D.2,186,@bmw #throwback #2014 #london #design #festival @vamuseum #victoriaandalbertmuseum #architecture #museum #interior #bmw #installation #barberosgerby
6daKzSw8xI,l_d_f_official,High &amp; Mighty shoot for American Vogue.Nadja Auermann wears Dolce &amp; Gabbana suit  Summer 1995. © Estate of Helmut Newton / Maconochie PhotographyThe exhibition 'Shoes: Pleasure and Pain'@vamuseumlooks at the extremes of footwear from around the globe  presenting around 200 pairs of shoes ranging from a sandal decorated in pure gold leaf originating from ancient Egypt to the most elaborate designs by contemporary makers.Sponsored by ClarksPart of#LDF15#London#Design#Festival#Shoes#Footwear#Exhibition#VandA#Victoriaandalbertmuseum,2015-08-16T21:34:31.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11248194_1612898792293258_362873623_n.jpg?ig_cache_key=MTA1MzExMjk3OTM1NDI3NDg4OA%3D%3D.2,152,@vamuseum #ldf15 #london #design #festival #shoes #footwear #exhibition #vanda #victoriaandalbertmuseum
6c4Kngw8yv,l_d_f_official,Spun Seats@southbankcentre#Throwback#2010#London#Design#Festival#ThomasHeatherwick#SpunSeats#Spinning#Chairs#Southbank#SouthbankCentre,2015-08-16T16:37:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11875604_1029678317044619_1636287048_n.jpg?ig_cache_key=MTA1Mjk2MzQzMzEyMjg3NjU5MQ%3D%3D.2,233,@southbankcentre #throwback #2010 #london #design #festival #thomasheatherwick #spunseats #spinning #chairs #southbank #southbankcentre
6cuaF6Q87C,l_d_f_official,LAST CHANCE to enter our competition for a chance to win a special edition Moleskine notebook!To enter the prize draw  follow us on Twitter@L_D_Fand retweet our Competition Announcement by 11pm today.You can find the link on our website at: londondesignfestival.com/competition#LDF15#London#Design#Festival#Moleskine#Notebook#Twitter#Competition,2015-08-16T15:12:08.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11909964_406374032892983_192394173_n.jpg?ig_cache_key=MTA1MjkyMDUxNjA4OTk5MDg1MA%3D%3D.2,108,@l_d_f #ldf15 #london #design #festival #moleskine #notebook #twitter #competition
6XsY5aw83q,l_d_f_official,Design producer Dzek presents Marmoreal  an Engineered Marble for Architectural Surfaces by Max Lamb.Following exhibitions in Milan  Beijing and Basel  design producer Dzek brings Marmoreal home to London as part of the Jane Withers curated Brompton Design District. This London Design Festival exhibition presents Marmoreal in the full range of its standard formats  from full slabs to tiles and furnishings.londondesignfestival.com#LDF15#London#Design#Festival#Dzek#MaxLamb#Marble#Marmoreal#Exhibition@dzekdzekdzek,2015-08-14T16:18:17.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11821899_503115886509456_1265241024_n.jpg?ig_cache_key=MTA1MTUwNDI2Mjk4MDU1NDIxOA%3D%3D.2,164,#ldf15 #london #design #festival #dzek #maxlamb #marble #marmoreal #exhibition @dzekdzekdzek
6W-FJ1w80H,l_d_f_official,Framed by Stuart HaygarthIn collaboration with John Jones#Flashback#2010#installation#architecture#framing#colours#stairs#staircase#London#Design#Festival#VandA#Victoriaandalbertmuseum,2015-08-14T09:33:38.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11208317_404825149728022_1440806892_n.jpg?ig_cache_key=MTA1MTMwMDU5NjA4NDM2MjUwMw%3D%3D.2,279,#flashback #2010 #installation #architecture #framing #colours #stairs #staircase #london #design #festival #vanda #victoriaandalbertmuseum
6VqYo5w8w9,l_d_f_official,Guess the name of this past Festival installation at the V&amp;A  for a chance to win a 1-year V&amp;A Membership + Guest!Enter now: londondesignfestival.com/competition#London#Design#Festival#Victoriaandalbertmuseum@vamuseum#Installation#win#competition#prize#membership,2015-08-13T21:22:18.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11850352_1619088005020611_62009607_n.jpg?ig_cache_key=MTA1MDkzMjQ5OTIwMDU5Mjk1Nw%3D%3D.2,91,#london #design #festival #victoriaandalbertmuseum @vamuseum #installation #win #competition #prize #membership
6Umw11w876,l_d_f_official,"The Cloackroom - Faye ToogoodFaye Toogood will be taking us on ""a journey of discovery through the depths of the@vamuseum""  with her two-part  interactive installation made of 150 navigational coats.#LDF15#London#Design#Festival#Installation#Cloakroom#coats#FayeToogood#fashion#textile#museum#collection#Victoriaandalbertmuseum@toogood_unisexouterwear",2015-08-13T11:31:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11313775_749348531858215_194881145_n.jpg?ig_cache_key=MTA1MDYzNTA5NTE5NjgxNTA5OA%3D%3D.2,125,@vamuseum #ldf15 #london #design #festival #installation #cloakroom #coats #fayetoogood #fashion #textile #museum #collection #victoriaandalbertmuseum @toogood_unisexouterwear
6SW-YDw85Z,l_d_f_official,Mimicry Chairs by Nendo#Flashback#2012#Nendo#Chair#Installation#London#Design#Festival#VandA#Victoriaandalbertmuseum,2015-08-12T14:34:58.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11821785_1680189962215257_794947900_n.jpg?ig_cache_key=MTA1MDAwMjcwNjU5NDUxNjU2OQ%3D%3D.2,354,#flashback #2012 #nendo #chair #installation #london #design #festival #vanda #victoriaandalbertmuseum
6RtHAPw8-A,l_d_f_official,Moonlight lamp - Marjan Van Aubel@19greekstreetpresents The Art of Progress  a design-led ethical lifestyle exhibition featuring a café  a curated apartment  a gallery/lecture room and a wellness studio.With design at its core  19 greek street will also showcase art  fashion  food and other modern essentials.#LDF15#London#Design#Festival#Exhibition#Art#Fashion#Lighting#Gallery,2015-08-12T08:29:08.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11244950_970954396289703_1318702199_n.jpg?ig_cache_key=MTA0OTgxODU4MTU0Nzg2MzkzNg%3D%3D.2,125,@19greekstreet #ldf15 #london #design #festival #exhibition #art #fashion #lighting #gallery
6QOdHow84F,l_d_f_official,TIPSY by Loris&amp;LiviaFor the first time  the London Design Festival is playing shopkeeper with the introduction of a pop up design shop. Created in partnership with the V&amp;A  the stand-alone shop will sell a curated selection of design-related products alongside Festival merchandise.Supported by DuPont™ Corian®#LDF15#London#Design#Festival#Shop@vamuseum#Victoriaandalbertmuseum#VandA#museum,2015-08-11T18:42:02.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10950412_1653494948197886_1896446072_n.jpg?ig_cache_key=MTA0OTQwMjI4Njg5MzQyMDAzNw%3D%3D.2,170,#ldf15 #london #design #festival #shop @vamuseum #victoriaandalbertmuseum #vanda #museum
6DjAhdQ8-h,l_d_f_official,Under Construction: A Bullet From A Shooting Star by@alexchinneckArtist Alex Chinneck has designed a 35-metre high structure in the form of an upside down electricity pylon. The pylon can be viewed from North Greenwich Station  the Emirates Airline cable car  the Thames Clipper service  Canary Wharf and all planes that fly to and from City Airport. Illuminated at night  the installation will act as a literal beacon and project a maze of latticed shadows.#pylondon#LDF15in collaboration with@greenwichpeninsula.,2015-08-06T20:31:30.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11420782_402407593292551_1397529984_n.jpg?ig_cache_key=MTA0NTgzMzUwNjAzMjQzOTIwMQ%3D%3D.2,126,@alexchinneck #pylondon #ldf15 @greenwichpeninsula
6C737-Q8-v,l_d_f_official,Inviting a new relationship with India through modern design: Where is Indian Design Now?From a cutting-edge product designer to an urban activist  a panel of diverse practitioners who have crossed paths with India reflect on the nature of Indian design now.Join@tiipoion Thursday 24 September@vamuseumfor a lively conversation on how India’s identity is finding form in objects and urban spaces.#LDF15#Indian#DesignTakes#London,2015-08-06T14:49:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11358151_492500600909666_1293534879_n.jpg?ig_cache_key=MTA0NTY2MTM5MjIxNDE1MTA4Nw%3D%3D.2,119,@tiipoi @vamuseum #ldf15 #indian #design #london
6Cx0Xuw86_,l_d_f_official,The Global Design Forum returns to the V&amp;A for the fourth year with a series of Masterclasses.This year the Forum will focus on profiling the industry's pivotal figures who will each discuss their work against the background of a particular topic.Each day  between the 19 - 25 September  will have a different theme:Graphics (Morag Myerscough)  Luxury (Barber &amp; Osgerby)  Future (Yves Behar)  Makers (Ronan and Erwan Bouroullec)  International (Wolfgang Buttress) and Industry (Tom Dixon).This star alliance of design luminaries will discuss the role of design in a sustainable and prosperous future  challenge the status quo and deliver thought-provoking ideas to our audiences.To book tickets for the Global Design Forum  visit www.globaldesignforum.com#GDF15#LDF15,2015-08-06T13:21:41.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11429543_391799441013398_464379988_n.jpg?ig_cache_key=MTA0NTYxNzE2NjY3NTg1NzA4Nw%3D%3D.2,58,#gdf15 #ldf15
6CsJLuw8xF,l_d_f_official,@goodhoodpresents TSHIRTNOW / TSHIRTTHENTwo exhibitions running concurrently: TSHIRTNOW asks 12 of the worlds leading artist and designers in the field of graphic T-shirt design to contribute a design produced exclusively for the exhibition. TSHIRTTHEN exhibits a selection of industry defining graphic T-shirts from the past 30 years.Visit our website for further details#LDF15#DesignTakes#London,2015-08-06T12:32:06.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11849446_1867875376771225_1880494966_n.jpg?ig_cache_key=MTA0NTU5MjIwODYyMDg5OTM5Nw%3D%3D.2,41,@goodhood #ldf15 #design #london
6CrjVNw8wG,l_d_f_official,Mud Rainbow - Mud AustraliaFrom Saturday 19th September  Mud Australia’s owner and designer Shelley Simpson will be exploring what it means to be 100% handmade in Mud Australia’s New London Flagship Store.The Mud team will be introducing you to the 100% handmade range of coloured porcelain  which consists of 18 different colours &amp; 75 unique shapes.#LDF15#DesignTakes#London@mudaustraliainstagram,2015-08-06T12:26:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11246298_1654426614776338_1299771306_n.jpg?ig_cache_key=MTA0NTU4OTYwNzQ2NDU1MzQ3OA%3D%3D.2,132,#ldf15 #design #london @mudaustraliainstagram
6Cq_sBw8_P,l_d_f_official,Phoenix International Media CenterInterior decoration company Gold Mantis will be holding an exhibition during the London Festival  19-27 September.Visit our website for further information#LDF15#Interior#Design#Decoration,2015-08-06T12:22:03.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11421945_936496709741136_646838287_n.jpg?ig_cache_key=MTA0NTU4NzE1ODA1ODEyNzMxMQ%3D%3D.2,131,#ldf15 #interior #design #decoration
6CqA05Q893,l_d_f_official,@nest_co_ukwill be opening up a Design Clinic at@thedesignjunction  with interior design experts Jordan Cluroe and Russell Whitehead of the@2lovelygays.There will also be the chance to shop a specially-curated range of home accessories and gifts from the Nest.co.uk collection  wind-down in the Buyers Lounge and enjoy a range of masterclasses on how to make the most of your home.24-27 September 2015For further details and to book your session at the Design Clinic  please visit the following link:www.nest.co.uk/designjunction#LDF15#DesignTakes#London,2015-08-06T12:13:28.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11410509_516772631807148_174641342_n.jpg?ig_cache_key=MTA0NTU4MjgzODI1MjE2MjkzNQ%3D%3D.2,75,@nest_co_uk @thedesignjunction @2lovelygays #ldf15 #design #london
6Co3QKQ88J,l_d_f_official,LANDSCAPE 2015 is dedicated to bringing the industry together by introducing its visitors to the latest products  services and techniques necessary to design  build and maintain prestigious and award winning interior or exterior landscaping projects all over the world.The show features contemporary  cutting edge technologies and methods  and is supported by a comprehensive free seminar programme featuring some of the most inspirational names in the business.Part of London Design Festival  22nd &amp; 23rd September 2015For more information  visit www.londondesignfestival.com#LDF15#London#Design#Festival#Landscape,2015-08-06T12:03:26.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11267972_989239051127721_1547896339_n.jpg?ig_cache_key=MTA0NTU3Nzc4MjI4NzEyNjI4MQ%3D%3D.2,49,#ldf15 #london #design #festival #landscape
6Cm85YQ85O,l_d_f_official,Experience@heals_furnitureat Queens  Westbourne Grove  the most comprehensive lighting collection in West London with a smart edit of furniture collections  rugs  fabrics and cushions.With a nod to the building’s history you can come and literally write you name in lights across the store using new touch screen displays.The Queens building is an art deco masterpiece first opened as a cinema in the 1930s and recently been restored to its former glory.#LDF15#DesignTakes#London,2015-08-06T11:46:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11264735_1616582561934299_1084471920_n.jpg?ig_cache_key=MTA0NTU2OTM3NDA0OTc4MzM3NA%3D%3D.2,137,@heals_furniture #ldf15 #design #london
6ClpTWw83r,l_d_f_official,Elastic Lights by Marta Bordes BlancoCentral Saint Martins presents The Intelligent Optimist  an exhibition exploring various futures for design.Future Gazers  Material Explorers  Social Agents and The Fixers; all use creative practices and critical intelligence to propose provocative and hopeful new perspectives.19 Sep – 17 Oct 2015Lethaby Gallery &amp; The Crossing Windows Gallery  Central Saint Martins#LDF15#London#Design#Festival,2015-08-06T11:35:19.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11352070_1440197929642777_512896876_n.jpg?ig_cache_key=MTA0NTU2MzYyOTUwNTg1OTA1MQ%3D%3D.2,220,#ldf15 #london #design #festival
6Cksh1w82Z,l_d_f_official,Denise Scott Brown in the Las Vegas Desert with the Strip behind her  1966  photo by Robert VenturiChildhood ReCollections: Memory in Design at Roca London Gallery  reveals the childhood recollections that shape the work of Zaha Hadid  Kengo Kuma  Daniel Libeskind  Nieto Sobejano  Denise Scott Brown and Philip Treacy through multi-sensory  interactive  modern cabinets of curiosities.17 September 2015 – 23 January 2016Part of#LDF15,2015-08-06T11:27:01.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11375212_495610140595096_262626451_n.jpg?ig_cache_key=MTA0NTU1OTQ1MzE3MDI1NzMwNQ%3D%3D.2,85,#ldf15
6CjJ5SQ80W,l_d_f_official,NikeLab Bespoke  the most customisable sneaker experience from@Nike  launches in@shoreditchdtstore NikeLab 1948 London.#LDF15#London#Design#Festival#Nike#NikeLab#Launch,2015-08-06T11:13:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11426215_790691557696201_1015357897_n.jpg?ig_cache_key=MTA0NTU1MjY3NTExNjI3MjkxOA%3D%3D.2,153,@nike @shoreditchdt #ldf15 #london #design #festival #nike #nikelab #launch
5_hcoTQ84E,l_d_f_official,Spiral Bangle - Jane AdamA Sense of Jewellery at the Goldsmiths' Centre brings together outstanding examples of modern jewellery by forty artists and designers made in Britain over the past forty years. The exhibition sets out to rediscover British jewellery design and celebrates the quality of design thinking and material innovation in this period.#LDF15#London#Design#Festival,2015-08-05T07:00:54.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11253908_602355936572917_59015689_n.jpg?ig_cache_key=MTA0NDcwMDc0MTUyNjM0MzE3Mg%3D%3D.2,80,#ldf15 #london #design #festival
5-gGaCQ8yP,l_d_f_official,@Lippincottbrand  creators of the Coca-Cola ribbon  the Campbell’s soup-can and the latest Starbucks siren  have curated an exhibition at the@designmuseumthat explores our bond with brands.Visit and ask yourself  who’s branding who?#LDF15#London#Design#Festival,2015-08-04T21:29:54.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11205707_279481522246345_679651375_n.jpg?ig_cache_key=MTA0NDQxMzM0MTM1NzAzNDYzOQ%3D%3D.2,107,@lippincottbrand @designmuseum #ldf15 #london #design #festival
5-esttQ8_X,l_d_f_official,Sea Containers House - BDGAward winning architects and workplace specialists@wearebdgwill be opening the doors to their London studio on September 20th  21st &amp; 22nd to allow visitors a glimpse at the competition winning entry and design for Ogilvy Group UK's relocation to the iconic Sea Containers building on the south bank.#LDF15#London#Design#Festival#Architecture#Refurbishment#Southbank,2015-08-04T21:17:39.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11376359_1459704751000619_1603766721_n.jpg?ig_cache_key=MTA0NDQwNzE3NzcyNjY0NDE4Mw%3D%3D.2,140,@wearebdg #ldf15 #london #design #festival #architecture #refurbishment #southbank
5-Ahlhw80c,l_d_f_official,Resonance: Making  metal and placeMovement through cities and towns is shaped by metal: railings  gates  fences  signposts and lampposts  bridges and rail tracks guide us through the urban realm.This exhibition highlights some outstanding contemporary design solutions for civic spaces by a range of renowned metalsmiths.#LDF15@CAAGallery#London#Design#Festival,2015-08-04T16:53:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11379994_443272752511335_1625984555_n.jpg?ig_cache_key=MTA0NDI3NDQ3MTYzNDE5MzY5Mg%3D%3D.2,117,#ldf15 @caagallery #london #design #festival
5wfST7Q887,l_d_f_official,#TBTLondon Design Festival 2014: A place called Home in collaboration with@airbnbft Jasper Morrison  Studioilse @rawedgesdesignstudio@patternity#London#Design#Festival#TrafalgarSquare#Airbnb#Home#LDF14#LDF15#Londondesignfestival,2015-07-30T10:53:25.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11255308_1671731053049122_273582811_n.jpg?ig_cache_key=MTA0MDQ2OTExMTcxMDQwNDQxMQ%3D%3D.2,143,#tbt @airbnb @rawedgesdesignstudio @patternity #london #design #festival #trafalgarsquare #airbnb #home #ldf14 #ldf15 #londondesignfestival
5wTIIJQ89D,l_d_f_official,How well do you know the London Design Festival? Go to 'londondesignfestival.com/competition' for a chance to win a One Year V&amp;A Membership + Guest!#LDF15@vamuseum#london#design#festival#competition#victoriaandalbertmuseum#installations#londondesignfestival,2015-07-30T09:07:10.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11324950_1676961849203395_1471280492_n.jpg?ig_cache_key=MTA0MDQxNTYzNTMwNzQ4Mjk0Nw%3D%3D.2,114,#ldf15 @vamuseum #london #design #festival #competition #victoriaandalbertmuseum #installations #londondesignfestival
5t51srQ84N,l_d_f_official,A dynamic colour pavilion designed by@studiodesignukwill illuminate@olympialondonfor this year's@100percentdesign.#LDF15#100design#designincolour#Design#London,2015-07-29T10:47:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11821759_507206496106347_617887416_n.jpg?ig_cache_key=MTAzOTc0MTQ2Nzc0NjM1Njc0OQ%3D%3D.2,157,@studiodesignuk @olympialondon @100percentdesign #ldf15 #100design #designincolour #design #london
5skA5hQ8-k,l_d_f_official,Today we've announced an exciting installation@vamuseumin partnership with@swarovski: ZOTEM by Norwegian designer@kimthome  an 18m tall sculpture embedded with bespoke Swarovski crystals.Read the exclusive article at www.wallpaper.com#LDF15#Designtakes#London,2015-07-28T22:17:46.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11380183_1469835663334330_1456056837_n.jpg?ig_cache_key=MTAzOTM2NDAwNTQ1MTUxNzg2MA%3D%3D.2,106,@vamuseum @swarovski @kimthome #ldf15 #design #london
5m7mkTw87_,l_d_f_official,Morag Myerscough  the multi award-winning founder of Studio Myerscough will be giving a talk Saturday 19 September@vamuseum. Since setting up Studio Myerscough in 1993  Morag Myerscough has brightened up hospital wards  schools and countless public spaces with her projects. Presented by Design Week at#LDF15,2015-07-26T17:48:26.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11203190_462797453892100_1101311808_n.jpg?ig_cache_key=MTAzNzc3ODg5OTIyNjA1NDM5OQ%3D%3D.2,234,@vamuseum #ldf15
5jmi4rw8zV,l_d_f_official,We are looking for volunteers to help assist across multiple events and venues during the Festival. If you are looking to help with events and projects  love photography and blogging or just love design  check-out our opportunities and apply now!#LDF15www.londondesignfestival.com/volunteer,2015-07-25T10:46:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11363704_126842330988123_1632519382_n.jpg?ig_cache_key=MTAzNjg0MTg2MjMxODc3MTQxMw%3D%3D.2,86,#ldf15
5clrLaQ87z,l_d_f_official,Korea Craft and Design Foundation presents Constancy &amp; Change in Korean Traditional Craft 2015@tentlondon.The exhibition will feature 190 works  in six categories; metal  ceramics  paper  textile  bamboo and lacquer  by 23 artists  merging traditional Korean crafts with modern aesthetic sensibilities.#LDF15#DesignTakes#London,2015-07-22T17:24:26.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11324913_893309744084908_436926766_n.jpg?ig_cache_key=MTAzNDg2NzcwOTI5ODU5MzUyMw%3D%3D.2,107,@tentlondon #ldf15 #design #london
5Z1Ofzw8zZ,l_d_f_official,Cult pattern pioneers@patternityhost a five-day cross-disciplinary pattern festival on East London’s cultural hub  Redchurch Street from 19 to 22 September. Featuring patterned projects  installations  workshops  industry talks and collaboration launches.#LDF15#DesignTakes#London,2015-07-21T15:42:36.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11410518_984665298239974_933676744_n.jpg?ig_cache_key=MTAzNDA5MTY4MjE1MDQ2ODgyNQ%3D%3D.2,103,@patternity #ldf15 #design #london
4tLXNSw895,l_d_f_official,Common Collection hand stitching - Bill Amberg StudioBill Amberg Studio will be hosting an open studio from 21-27 September  to show their Common Collection of benches and stools. This furniture features the Studio's signature combination of leather techniques and technology.,2015-07-04T07:30:12.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11378694_477727735727881_1039698614_n.jpg?ig_cache_key=MTAyMTUyMjY2MzgxNjAyMzkyOQ%3D%3D.2,83,
4riuu2w87W,l_d_f_official,Repost@feixandmerlin//Introducing the#FeixandMerlinmarble pendants to be launched at#LDF15later this year. A family of pendant lights#handmadein Italy  carefully crafted from blocks of Calacatta marble creating a gentle translucent glow.,2015-07-03T16:15:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11376373_1462701000696030_847399357_n.jpg?ig_cache_key=MTAyMTA2MjQ4NTUxNzc4Mjc0Mg%3D%3D.2,91,@feixandmerlin #feixandmerlin #ldf15 #handmade
4rZbz0w84i,l_d_f_official,Sculptor and illustrator@camillabarnardwill be building a monumental pop-up Underground station made entirely from wood and hand painted to reflect a typical station design.More on londondesignfestival.com#DesignPick#TfL#LDF15#DesignTakes#London,2015-07-03T14:54:41.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11378885_861837647224571_957023446_n.jpg?ig_cache_key=MTAyMTAyMTYwMjc2NDI3OTMzMA%3D%3D.2,76,@camillabarnard #designpick #tfl #ldf15 #design #london
4ou5CGw8_5,l_d_f_official,LEMA T030 modular day system - Piero LissoniItalian brand Lema presents the latest collections by Piero Lissoni  Gordon Guillaumier  Feruccio Laviani  LucidiPevere  Christophe Pillet and Francesco Rota during London Design Festival.#LDF15#Designtakes#London,2015-07-02T14:04:27.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11327173_956702291019599_564315464_n.jpg?ig_cache_key=MTAyMDI3MTU0NTAxMDA4MTc4NQ%3D%3D.2,113,#ldf15 #design #london
4mmpVaw85y,l_d_f_official,.@maxfraserdesignopening the 30th Edition of@NewDesignersPart 2 - open until this Saturday.,2015-07-01T18:13:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11335151_1428898994103439_1131686503_n.jpg?ig_cache_key=MTAxOTY3MjMzMTkwOTU4MjQ1MA%3D%3D.2,73,@maxfraserdesign @newdesigners
4kWwlfQ84G,l_d_f_official,1st place winners in the#PoweredByTweetsDesign Challenge to 'Create Something Beautiful' using Twitter:#PutRedBack  a project supporting equality amongst blood donors.Follow us on Twitter@L_D_Fand read about each of the six winning ideas which will be exhibited@somersethouselondonduring#LDF15.,2015-06-30T21:16:37.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11355197_1610656139202329_1115437897_n.jpg?ig_cache_key=MTAxOTAzOTUxMTUwMzY4NzE3NA%3D%3D.2,75,#poweredbytweets #putredback @l_d_f @somersethouselondon #ldf15
4gwLFAQ8xx,l_d_f_official,Repost@cockpitartsCockpit Arts' Makers join forces to present a collaborative exhibition during@l_d_f_official#makingit#craftcentral#materialconsequences,2015-06-29T11:41:44.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11327170_119152905087717_2110149845_n.jpg?ig_cache_key=MTAxODAyNTM4MzMwNTY2MTU1Mw%3D%3D.2,84,@cockpitarts @l_d_f_official #making #craftcentral #materialconsequences
4gev38w8z9,l_d_f_official,Carsten Höller: DecisionUntil 6 September#HaywardGallery@southbankcentre#carstenholler#carstenhollerdecision,2015-06-29T09:09:28.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11335098_994249300585891_2080411247_n.jpg?ig_cache_key=MTAxNzk0ODc0NzA3MTczNzA4NQ%3D%3D.2,175,#haywardgallery @southbankcentre #carstenholler #carstenhollerdecision
4ZYgs1Q89e,l_d_f_official,Designer Collection multi-chevron rug by Armadillo &amp; Co.@northwoodhomewill be hosting an exhibition and two talks exploring the hand loomed process of the skilled artisans who make@armadilloandcorugs. Visit our website for more information.#LDF15#DesignTakes#London,2015-06-26T15:00:17.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11326649_750129158429694_2144999148_n.jpg?ig_cache_key=MTAxNTk1MDk5MTIyNjU1NjI1NA%3D%3D.2,190,@northwoodhome @armadilloandco #ldf15 #design #london
4Ws9KPw83u,l_d_f_official,designjunction 201524-27 SeptemberThe College &amp; Victoria House@thedesignjunctionreturns to London Design Festival for its 5th edition featuring 180 cutting-edge brands and more than 50 design-led pop-up shops.#LDF15#DesignTakes#London,2015-06-25T14:01:13.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11250241_1583537935241497_1585602769_n.jpg?ig_cache_key=MTAxNTE5NjQ4Mjk1NTEwMzcyNg%3D%3D.2,187,@thedesignjunction #ldf15 #design #london
4TmsR0w8wp,l_d_f_official,Explosion of colours@SerpentineUK's Summer Pavilion! Open until 18 October and throughout#LDF15. Designed by SelgasCano,2015-06-24T09:08:45.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11377958_939109906111461_1496913922_n.jpg?ig_cache_key=MTAxNDMyNDUwOTY1MTc0OTkyOQ%3D%3D.2,126,@serpentineuk #ldf15
4P4XfsQ80V,l_d_f_official,Uber San Francisco - Studio O+APhoto by Jasper SanidadInterior design firm@o_plus_awill conduct workshops in workplace design at@thedesignjunctionshow  from 23 to 27 September.#LDF15#DesignTakes#London,2015-06-22T22:26:15.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11313509_496282220526253_453075202_n.jpg?ig_cache_key=MTAxMzI3NjM0NjM2Mjg3NTE1Nw%3D%3D.2,154,@o_plus_a @thedesignjunction #ldf15 #design #london
